transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct
5209,2,105,2024-11-20,3,136.88,0.0
5210,1,106,2024-04-07,11,97.25,0.25
5211,9,30,2024-02-01,4,212.07,0.1
5212,5,43,27/08/2024,12,88.26,0.05
5213,2,81,2024-12-26,12,39.73,0.15
5214,1,58,2024-08-04,2,216.14,0.15
5215,4,38,2024-11-18,9,27.57,0.0
5216,6,160,2024-02-02,11,215.87,0.15
5217,5,88,2024-02-20,4,,0.25
5218,1,143,2024-09-05,6,233.86,0.0
5219,5,86,2024-07-30,12,125.76,0.25
5220,9,165,2024-09-14,4,56.11,0.15
5221,4,114,2024-11-13,6,137.91,0.0
5222,9,16,2024-12-25,4,78.24,0.05
5223,9,2,2024-05-12,12,81.57,0.0
5224,3,16,2024-06-12,6,78.24,0.05
5225,2,108,2024-08-27,4,151.96,0.1
5226,2,131,2024-01-22,11,141.63,0.1
5227,4,60,2024-03-20,3,27.88,0.0
5228,9,137,2024-11-27,12,165.65,0.0
5229,4,92,2024-11-21,2,96.38,0.0
5230,5,98,2024-05-17,8,93.24,0.0
5231,6,60,2024-11-13,1,27.88,0.1
5232,6,67,2024-12-22,12,107.18,0.0
5233,5,70,2024-10-06,8,149.07,0.0
5234,6,25,2024-08-20,1,179.28,0.1
5235,9,88,2024-06-30,9,106.78,0.05
5236,10,46,2024-05-02,9,46.4,0.0
5237,3,170,2024-12-27,6,8.38,0.25
5238,4,93,2024-10-30,2,187.19,0.15
5239,10,96,2024-11-17,4,169.6,0.0
5240,8,160,2024-06-12,12,215.87,0.25
5241,6,92,2024-09-30,9,96.38,0.0
5242,7,169,2024-04-11,4,48.02,0.25
5243,1,136,2024-08-08,8,182.39,0.0
5244,4,62,2024-08-22,7,11.77,0.1
5245,6,28,2024-07-02,6,143.98,0.05
5246,9,140,2024-01-05,11,147.3,0.25
5247,9,118,2024-02-20,11,153.88,0.0
5248,10,98,2024-04-16,7,93.24,0.0
5249,10,84,2024-12-14,12,219.55,0.15
5250,3,98,2024-11-02,9,93.24,0.0
5251,5,32,2024-01-12,7,195.25,0.05
5252,8,113,2024-09-09,3,114.72,0.0
5253,4,31,2024-08-01,12,110.33,0.05
5254,4,124,2024-12-23,10,19.68,0.05
5255,1,164,2024-05-02,9,78.92,0.0
5256,4,4,2024-12-16,4,167.47,0.0
5257,1,62,2024-11-11,3,11.77,0.1
5258,3,9,2024-01-02,11,100.29,0.15
5259,7,17,2024-09-26,4,92.08,0.0
5260,6,124,2024-09-16,12,19.68,0.1
5261,2,26,2024-09-24,4,163.65,0.15
5262,7,88,2024-12-19,3,106.78,0.0
5263,5,49,2024-06-01,7,89.67,0.0
5264,7,26,2024-09-08,5,163.65,0.0
5265,8,170,2024-07-01,5,8.38,0.15
5266,2,63,2024-06-02,3,110.07,0.0
5267,4,86,2024-12-01,8,,0.0
5268,1,160,2024-07-27,9,215.87,0.15
5269,3,136,2024-11-13,6,,0.25
5270,7,98,2024-03-14,9,93.24,0.25
5271,9,111,2024-12-02,9,43.1,0.05
5272,9,72,2024-12-08,5,94.95,0.05
5273,1,84,2024-11-10,10,,0.0
5274,5,59,2024-11-14,11,30.25,0.25
5275,2,89,2024-07-15,7,16.36,0.15
5276,5,14,2024-10-08,10,13.97,0.25
5277,5,137,2024-06-30,9,165.65,0.15
5278,10,49,2024-04-05,9,89.67,0.0
5279,1,111,2024-05-31,4,43.1,0.05
5280,5,69,2024-04-02,7,68.64,0.0
5281,9,100,2024-12-03,1,120.25,0.0
5282,9,130,2024-01-01,3,200.9,0.15
5283,7,16,2024-02-09,3,78.24,0.1
5284,10,81,2024-09-29,4,39.73,0.25
5285,7,34,2024-04-07,3,99.91,0.0
5286,7,170,2024-11-25,11,8.38,0.25
5287,10,124,2024-08-23,11,19.68,0.0
5288,3,131,2024-12-19,12,141.63,0.1
5289,8,66,2024-06-01,6,254.58,0.0
5290,5,105,2024-10-28,6,136.88,0.15
5291,3,127,2024-07-21,5,51.12,0.0
5292,8,88,2024-11-03,1,106.78,0.25
5293,2,106,2024-08-31,8,97.25,0.25
5294,8,7,2024-01-01,2,12.29,0.1
5295,9,33,2024-11-18,4,162.49,0.05
5296,5,115,2024-10-06,2,212.31,0.25
5297,5,151,28/02/2024,3,22.4,0.0
5298,1,22,2024-11-22,4,28.7,0.0
5299,6,104,2024-04-20,2,246.47,0.25
5300,1,21,2024-02-23,8,89.09,0.05
5301,10,89,2024-09-29,8,16.36,0.0
5302,2,154,2024-09-06,3,104.34,0.0
5303,9,163,2024-10-30,5,102.16,0.1
5304,10,40,2024-03-02,6,21.17,0.0
5305,8,81,2024-05-16,2,39.73,0.0
5306,8,78,2024-07-15,10,125.42,0.0
5307,5,102,2024-06-06,3,25.17,0.0
5308,1,117,2024-11-13,8,144.39,0.25
5309,2,170,2024-02-22,4,8.38,0.15
5310,1,170,2024-01-16,1,8.38,0.0
5311,3,122,2024-12-18,11,28.93,0.0
5312,5,12,2024-10-13,6,105.87,0.0
5313,3,42,2024-07-31,12,169.87,0.0
5314,10,17,2024-12-08,10,92.08,0.0
5315,8,135,2024-12-19,7,198.75,0.05
5316,10,83,2024-05-01,4,48.4,0.0
5317,10,132,2024-03-16,6,133.08,0.0
5318,2,90,2024-11-02,1,98.0,0.25
5319,2,67,2024-06-29,6,,0.0
5320,2,111,2024-10-04,5,43.1,0.1
5321,6,31,2024-11-06,9,110.33,0.0
5322,2,64,2024-10-24,5,54.54,0.05
5323,10,99,2024-12-01,12,207.07,0.0
5324,3,2,2024-06-08,6,81.57,0.25
5325,1,137,2024-09-19,2,165.65,0.1
5326,4,161,2024-05-13,4,203.07,0.0
5327,1,110,2024-12-09,3,240.3,0.0
5328,8,47,2024-03-25,2,118.87,0.1
5329,5,45,2024-11-21,6,29.94,0.1
5330,2,60,2024-01-13,3,,0.0
5331,3,5,2024-01-16,1,152.79,0.0
5332,8,122,2024-11-10,11,28.93,0.1
5333,9,133,2024-06-30,9,107.43,0.0
5334,1,160,2024-02-02,11,215.87,0.0
5335,7,92,2024-02-29,5,96.38,0.0
5336,3,160,2024-03-17,1,215.87,0.25
5337,4,145,2024-06-17,4,33.88,0.05
5338,3,58,2024-07-13,8,216.14,0.1
5339,5,57,2024-04-15,9,75.29,0.1
5340,6,99,2024-10-24,7,207.07,0.25
5341,10,141,10/11/2024,3,45.08,0.0
5342,6,162,2024-08-20,5,,0.05
5343,3,9,2024-04-07,10,100.29,0.0
5344,8,83,2024-03-06,3,,0.25
5345,9,161,2024-04-23,10,203.07,0.15
5346,8,117,2024-12-03,6,144.39,0.05
5347,4,148,2024-07-07,1,126.73,0.0
5348,8,111,2024-01-14,2,43.1,0.0
5349,7,164,2024-04-12,10,78.92,0.05
5350,7,110,2024-11-24,10,240.3,0.0
5351,1,114,2024-12-28,5,137.91,0.0
5352,9,154,2024-03-06,7,104.34,0.0
5353,5,13,2024-12-15,4,91.64,0.25
5354,9,155,2024-11-06,7,165.6,0.05
5355,5,152,2024-04-28,9,77.49,0.05
5356,2,98,2024-07-20,8,93.24,0.0
5357,7,84,2024-08-23,11,219.55,0.1
5358,7,149,2024-05-23,11,212.9,0.15
5359,4,112,2024-10-28,3,58.1,0.1
5360,5,167,2024-10-25,12,20.08,0.0
5361,1,66,2024-01-30,3,254.58,0.0
5362,10,141,2024-02-08,6,45.08,0.25
5363,9,108,2024-05-02,6,151.96,0.0
5364,7,166,2024-04-10,12,44.53,0.0
5365,7,116,2024-01-14,2,182.63,0.05
5366,6,144,2024-05-23,1,72.5,0.0
5367,8,164,2024-11-20,2,78.92,0.25
5368,10,42,2024-11-26,6,169.87,0.25
5369,2,130,2024-09-28,3,200.9,0.1
5370,8,5,2024-10-14,2,152.79,0.25
5371,5,164,2024-08-24,1,78.92,0.1
5372,2,111,2024-06-09,1,43.1,0.1
5373,6,26,2024-08-26,4,163.65,0.25
5374,4,81,2024-04-13,9,39.73,0.0
5375,5,96,2024-08-30,6,169.6,0.25
5376,2,6,2024-11-12,3,,0.15
5377,8,150,2024-09-14,2,89.35,0.05
5378,2,49,2024-11-19,7,89.67,0.1
5379,6,135,2024-06-22,1,198.75,0.0
5380,5,144,2024-06-10,11,72.5,0.1
5381,1,61,2024-04-10,3,24.26,0.1
5382,5,156,2024-12-01,6,173.78,0.05
5383,3,9,2024-08-18,8,100.29,0.0
5384,10,142,2024-07-12,9,36.7,0.0
5385,10,88,2024-11-29,4,106.78,0.1
5386,8,59,2024-11-15,9,30.25,0.0
5387,4,145,2024-02-06,1,33.88,0.05
5388,10,169,2024-10-26,7,48.02,0.25
5389,8,16,2024-12-14,2,78.24,0.1
5390,4,154,2024-11-30,1,104.34,0.0
5391,4,146,2024-12-28,5,127.32,0.0
5392,3,124,2024-12-24,3,19.68,0.1
5393,1,108,2024-07-21,7,151.96,0.1
5394,9,114,2024-11-17,6,137.91,0.0
5395,8,123,2024-05-31,9,108.4,0.0
5396,6,83,2024-08-08,12,48.4,0.25
5397,10,1,2024-10-23,4,38.35,0.05
5398,3,17,2024-06-17,8,92.08,0.25
5399,2,112,2024-02-10,4,58.1,0.15
5400,3,67,2024-01-06,10,107.18,0.0
5401,8,154,2024-12-27,3,104.34,0.0
5402,9,89,2024-04-04,6,16.36,0.05
5403,9,113,2024-12-03,12,114.72,0.05
5404,3,134,2024-02-10,1,141.92,0.05
5405,6,29,2024-11-28,5,128.85,0.25
5406,5,169,2024-12-06,3,48.02,0.1
5407,8,31,2024-08-02,3,110.33,0.0
5408,9,129,2024-12-09,11,151.03,0.05
5409,7,28,2024-05-11,3,143.98,0.15
5410,2,169,2024-10-17,3,48.02,0.1
5411,7,71,2024-03-09,12,11.55,0.25
5412,2,24,2024-11-26,7,80.42,0.05
5413,2,75,2024-04-26,-3,29.49,0.25
5414,10,129,2024-10-22,8,151.03,0.15
5415,10,97,2024-10-15,9,51.84,0.15
5416,1,39,2024-03-02,2,112.9,0.0
5417,7,101,2024-12-28,8,131.65,0.05
5418,10,38,2024-03-12,3,27.57,0.0
5419,8,143,2024-12-15,3,233.86,0.15
5420,7,14,2024-09-18,12,13.97,0.25
5421,1,4,2024-12-29,7,167.47,0.05
5422,7,41,2024-12-01,7,157.72,0.0
5423,10,26,2024-11-25,8,163.65,0.0
5424,3,110,2024-03-15,5,240.3,0.25
5425,2,151,2024-02-05,-1,22.4,0.0
5426,5,63,2024-04-10,3,110.07,0.0
5427,8,16,2024-09-15,5,78.24,0.0
5428,9,46,2024-10-28,-9,46.4,0.0
5429,6,92,2024-12-29,11,96.38,0.0
5430,4,25,2024-06-08,11,179.28,0.0
5431,3,95,2024-01-06,10,244.81,0.0
5432,10,67,2024-05-02,8,107.18,0.15
5433,2,64,2024-09-19,8,54.54,0.0
5434,6,40,2024-04-11,5,21.17,0.0
5435,4,56,2024-03-14,1,91.09,0.0
5436,1,89,2024-12-03,4,16.36,0.0
5437,6,125,2024-05-23,8,151.37,0.25
5438,9,133,2024-12-15,9,107.43,0.1
5439,3,48,2024-02-21,5,43.06,0.0
5440,6,10,2024-12-11,7,136.82,0.0
5441,6,49,2024-02-27,3,89.67,0.0
5442,7,148,2024-03-05,4,126.73,0.0
5443,2,87,2024-11-24,9,211.16,0.0
5444,8,37,2024-12-13,2,19.91,0.0
5445,2,21,26/06/2024,1,89.09,0.0
5446,7,32,2024-05-26,11,195.25,0.15
5447,7,3,2024-07-21,9,91.88,0.0
5448,4,40,2024-11-17,3,21.17,0.0
5449,7,32,26/05/2024,11,195.25,0.15
5450,3,152,2024-03-04,12,77.49,0.0
5451,10,100,2024-04-04,7,120.25,0.15
5452,5,85,2024-12-26,4,88.45,0.25
5453,1,61,2024-10-23,8,24.26,0.1
5454,7,24,2024-07-02,12,80.42,0.0
5455,1,145,2024-09-22,3,33.88,0.0
5456,2,167,2024-08-06,4,20.08,0.05
5457,4,169,2024-11-27,2,48.02,0.0
5458,4,68,2024-11-09,12,17.26,0.15
5459,9,146,2024-03-10,1,127.32,0.0
5460,2,94,2024-10-02,10,179.27,0.0
5461,10,165,2024-03-09,12,56.11,0.25
5462,3,165,2024-12-16,7,56.11,0.15
5463,3,170,2024-11-15,7,8.38,0.05
5464,2,18,2024-05-30,8,204.77,0.05
5465,3,106,2024-12-02,3,97.25,0.15
5466,4,67,2024-01-18,8,107.18,0.1
5467,10,6,2024-02-01,1,18.62,0.0
5468,10,71,2024-11-17,9,11.55,0.25
5469,3,125,2024-12-05,1,151.37,0.25
5470,10,60,2024-06-07,1,27.88,0.0
5471,6,34,2024-05-01,5,99.91,0.0
5472,4,63,2024-12-13,7,110.07,0.05
5473,6,95,2024-07-27,10,244.81,0.0
5474,3,47,2024-03-23,10,118.87,0.25
5475,6,14,2024-10-05,5,13.97,0.05
5476,8,142,2024-08-03,8,36.7,0.0
5477,9,63,2024-12-19,6,110.07,0.0
5478,1,41,2024-03-25,10,157.72,0.0
5479,5,88,2024-01-06,3,106.78,0.0
5480,2,74,2024-05-13,6,77.0,0.0
5481,6,18,2024-10-30,9,204.77,0.0
5482,3,6,2024-12-01,3,18.62,0.15
5483,6,6,2024-11-20,4,18.62,0.0
5484,2,45,2024-05-30,2,29.94,0.15
5485,9,142,2024-03-12,1,36.7,0.25
5486,6,3,2024-01-11,7,91.88,0.25
5487,7,46,2024-09-16,9,46.4,0.25
5488,1,24,2024-04-04,9,,0.0
5489,8,16,2024-12-07,7,78.24,0.15
5490,3,2,2024-02-04,9,81.57,0.0
5491,9,107,2024-11-13,7,9.07,0.05
5492,3,27,2024-12-05,8,83.28,0.0
5493,8,72,2024-11-16,11,94.95,0.0
5494,3,147,2024-12-23,5,159.14,0.0
5495,7,48,2024-06-27,4,43.06,0.1
5496,9,59,2024-10-15,11,30.25,0.0
5497,7,4,2024-03-20,9,167.47,0.1
5498,6,151,2024-07-17,7,22.4,0.1
5499,5,153,2024-06-25,8,149.65,0.15
5500,4,27,2024-09-02,5,83.28,0.1
5501,8,81,2024-12-27,8,39.73,0.0
5502,5,129,2024-01-11,5,151.03,0.15
5503,6,47,2024-12-11,6,118.87,0.1
5504,2,163,20/03/2024,1,102.16,0.0
5505,4,13,2024-12-17,10,,0.25
5506,8,24,2024-07-28,5,80.42,0.25
5507,2,102,2024-06-02,10,25.17,0.05
5508,9,65,2024-03-10,8,65.09,0.1
5509,1,145,2024-03-26,2,33.88,0.25
5510,9,168,2024-08-26,12,115.57,0.25
5511,5,107,2024-03-24,2,9.07,0.0
5512,10,33,2024-12-06,8,162.49,0.05
5513,8,83,2024-12-06,10,48.4,0.05
5514,5,143,2024-05-05,5,233.86,0.25
5515,2,155,2024-12-24,10,165.6,0.1
5516,3,153,2024-12-26,2,149.65,0.05
5517,2,56,2024-01-23,1,91.09,0.25
5518,5,130,2024-02-21,8,200.9,0.15
5519,1,147,2024-10-18,1,159.14,0.0
5520,5,170,2024-05-03,12,8.38,0.05
5521,3,88,2024-09-17,4,106.78,0.0
5522,2,119,2024-08-16,-3,38.1,0.0
5523,8,100,2024-07-07,10,120.25,0.1
5524,10,143,2024-05-03,1,233.86,0.0
5525,2,102,2024-03-02,4,,0.0
5526,7,40,2024-08-30,3,21.17,0.1
5527,6,113,2024-10-29,3,114.72,0.0
5528,2,90,2024-12-06,6,98.0,0.15
5529,8,42,2024-09-17,9,169.87,0.0
5530,9,15,2024-11-04,3,149.2,0.0
5531,4,128,2024-07-07,6,177.81,0.0
5532,7,86,2024-02-07,8,125.76,0.1
5533,4,72,2024-08-20,7,94.95,0.1
5534,2,3,2024-10-23,1,,0.0
5535,2,131,2024-02-26,4,141.63,0.05
5536,2,14,2024-01-22,4,13.97,0.1
5537,1,58,2024-10-10,10,216.14,0.0
5538,1,58,2024-08-17,9,216.14,0.05
5539,8,116,2024-01-17,11,182.63,0.0
5540,6,1,2024-12-22,10,38.35,0.0
5541,8,61,2024-09-21,11,24.26,0.25
5542,9,92,2024-02-09,2,96.38,0.0
5543,9,123,2024-10-31,10,108.4,0.1
5544,7,139,2024-02-13,12,81.1,0.0
5545,8,10,2024-05-26,9,136.82,0.05
5546,1,170,2024-02-19,12,8.38,0.05
5547,8,133,2024-08-13,8,107.43,0.0
5548,2,137,2024-11-26,12,165.65,0.15
5549,9,55,2024-02-07,12,120.86,0.0
5550,5,74,2024-01-02,1,77.0,0.0
5551,1,121,2024-11-01,6,164.69,0.25
5552,1,158,2024-10-30,2,81.38,0.0
5553,6,88,2024-12-11,9,106.78,0.25
5554,4,36,2024-10-06,3,31.45,0.0
5555,4,69,2024-02-27,1,68.64,0.0
5556,6,154,2024-08-20,10,104.34,0.0
5557,7,71,2024-06-10,3,11.55,0.05
5558,6,25,2024-09-17,7,179.28,0.0
5559,10,115,2024-05-13,4,212.31,0.0
5560,4,140,2024-09-21,12,147.3,0.1
5561,6,45,2024-02-16,9,29.94,0.0
5562,3,41,2024-10-21,11,157.72,0.25
5563,9,43,2024-07-26,6,88.26,0.15
5564,5,39,2024-05-10,9,112.9,0.0
5565,10,158,2024-01-08,5,81.38,0.0
5566,4,127,2024-02-10,7,51.12,0.05
5567,5,104,2024-04-04,12,246.47,0.0
5568,8,12,2024-04-04,4,105.87,0.25
5569,9,43,2024-06-01,6,88.26,0.05
5570,1,63,2024-04-05,2,110.07,0.15
5571,9,102,2024-12-07,5,25.17,0.1
5572,9,44,2024-03-30,2,260.43,0.15
5573,6,118,2024-02-24,9,153.88,0.0
5574,9,86,2024-01-24,9,125.76,0.0
5575,4,130,2024-04-29,2,,0.0
5576,10,30,2024-03-12,5,212.07,0.05
5577,10,26,2024-10-27,6,,0.25
5578,7,73,2024-06-16,3,242.79,0.0
5579,2,153,2024-12-16,11,149.65,0.05
5580,6,100,2024-12-23,4,120.25,0.15
5581,2,33,2024-03-10,12,162.49,0.25
5582,1,149,2024-12-30,2,212.9,0.25
5583,8,37,2024-05-31,11,19.91,0.0
5584,4,122,2024-11-08,7,28.93,0.15
5585,4,120,2024-05-21,4,234.32,0.0
5586,3,5,2024-12-15,8,152.79,0.1
5587,5,56,2024-07-26,9,91.09,0.0
5588,5,109,2024-07-19,11,204.21,0.15
5589,6,162,2024-10-06,7,125.27,0.0
5590,3,51,2024-11-06,10,160.16,0.15
5591,1,121,2024-02-04,9,164.69,0.0
5592,2,46,2024-04-29,11,46.4,0.0
5593,9,58,2024-08-06,8,216.14,0.1
5594,8,165,2024-11-28,12,56.11,0.0
5595,4,37,2024-09-06,5,19.91,0.15
5596,5,148,2024-07-03,8,126.73,0.15
5597,3,1,2024-12-09,1,38.35,0.0
5598,2,139,2024-10-20,9,81.1,0.1
5599,2,145,2024-12-02,6,33.88,0.25
5600,1,29,2024-10-18,2,128.85,0.0
5601,2,169,2024-06-17,11,48.02,0.05
5602,6,96,2024-10-28,6,169.6,0.0
5603,10,65,2024-07-15,8,65.09,0.0
5604,6,122,2024-09-13,11,28.93,0.0
5605,6,28,2024-11-16,4,143.98,0.0
5606,7,104,2024-07-31,6,246.47,0.0
5607,1,32,2024-11-10,1,195.25,0.05
5608,3,152,2024-02-26,8,77.49,0.05
5609,7,62,2024-01-05,6,11.77,0.0
5610,8,144,2024-09-05,6,72.5,0.25
5611,8,136,2024-12-23,9,182.39,0.0
5612,10,163,2024-11-27,5,102.16,0.0
5613,10,2,2024-01-19,10,,0.0
5614,7,149,2024-08-16,12,212.9,0.25
5615,1,162,2024-11-19,12,125.27,0.0
5616,5,33,2024-08-29,3,162.49,0.15
5617,8,5,2024-05-03,7,152.79,0.0
5618,4,134,07/06/2024,12,141.92,0.0
5619,4,79,2024-11-28,2,156.97,0.15
5620,8,136,2024-04-27,12,182.39,0.0
5621,5,141,2024-02-13,7,45.08,0.0
5622,6,11,2024-06-19,12,117.42,0.1
5623,1,110,2024-03-28,6,240.3,0.0
5624,1,90,2024-01-27,7,98.0,0.25
5625,6,91,2024-05-13,6,146.33,0.1
5626,8,72,2024-10-06,8,94.95,0.1
5627,8,30,2024-06-24,4,212.07,0.05
5628,9,127,2024-05-11,7,51.12,0.0
5629,4,123,2024-11-27,7,108.4,0.1
5630,8,80,2024-03-27,2,210.02,0.1
5631,5,88,2024-11-17,10,106.78,0.15
5632,8,77,2024-11-02,3,68.92,0.0
5633,5,44,2024-06-27,3,260.43,0.0
5634,8,132,2024-02-15,9,133.08,0.0
5635,7,117,2024-08-13,1,144.39,0.05
5636,8,93,2024-11-11,6,187.19,0.05
5637,2,115,2024-04-28,11,212.31,0.0
5638,4,2,2024-10-23,10,81.57,0.0
5639,1,158,2024-05-31,8,81.38,0.25
5640,6,58,2024-12-09,7,216.14,0.0
5641,1,167,2024-11-09,11,20.08,0.0
5642,10,32,2024-12-26,8,195.25,0.1
5643,3,153,2024-01-13,1,149.65,0.15
5644,6,129,2024-11-14,10,151.03,0.0
5645,2,26,2024-12-02,5,163.65,0.15
5646,3,139,2024-11-03,12,81.1,0.15
5647,7,77,2024-12-20,8,68.92,0.0
5648,9,6,2024-09-16,1,18.62,0.0
5649,2,167,2024-09-12,2,20.08,0.0
5650,3,34,2024-12-22,4,99.91,0.15
5651,6,26,2024-06-05,5,163.65,0.05
5652,8,152,2024-04-01,9,77.49,0.25
5653,1,147,2024-05-09,4,159.14,0.1
5654,7,68,2024-10-23,3,17.26,0.1
5655,10,103,2024-06-14,3,143.37,0.15
5656,4,140,2024-07-22,2,147.3,0.1
5657,6,95,2024-03-13,1,244.81,0.05
5658,10,132,2024-10-19,4,133.08,0.0
5659,10,72,2024-05-14,5,94.95,0.0
5660,9,47,2024-10-10,3,118.87,0.0
5661,3,72,2024-04-11,2,94.95,0.05
5662,1,121,2024-11-17,3,164.69,0.15
5663,5,146,2024-07-25,12,127.32,0.0
5664,4,4,2024-07-02,9,167.47,0.25
5665,2,24,2024-10-26,9,80.42,0.0
5666,6,90,2024-12-02,12,98.0,0.25
5667,9,161,2024-11-06,12,203.07,0.25
5668,3,57,2024-10-30,5,75.29,0.0
5669,9,46,2024-07-25,9,46.4,0.25
5670,7,134,2024-10-27,9,141.92,0.0
5671,10,168,2024-08-14,10,115.57,0.0
5672,4,66,2024-02-07,4,254.58,0.0
5673,4,14,2024-05-13,6,13.97,0.15
5674,2,95,2024-10-03,6,244.81,0.0
5675,1,47,2024-03-21,12,118.87,0.25
5676,4,140,2024-06-02,11,147.3,0.25
5677,6,144,2024-01-13,4,72.5,0.05
5678,6,71,2024-12-13,6,11.55,0.15
5679,8,63,2024-12-27,5,110.07,0.15
5680,9,17,2024-09-04,6,92.08,0.1
5681,3,62,2024-11-13,1,11.77,0.05
5682,7,52,18/09/2024,2,158.1,0.0
5683,5,3,2024-11-20,8,91.88,0.15
5684,4,120,2024-08-08,3,234.32,0.1
5685,6,7,2024-04-27,9,12.29,0.0
5686,2,51,2024-10-06,11,160.16,0.1
5687,3,158,2024-07-31,9,81.38,0.15
5688,9,126,2024-10-24,7,28.64,0.0
5689,4,21,2024-06-09,11,89.09,0.0
5690,3,2,2024-12-13,6,81.57,0.15
5691,2,80,2024-04-04,7,210.02,0.0
5692,7,32,2024-11-12,11,195.25,0.1
5693,5,163,2024-12-28,10,102.16,0.0
5694,9,99,2024-04-10,6,207.07,0.05
5695,8,144,2024-12-19,5,72.5,0.25
5696,6,129,2024-11-24,3,151.03,0.0
5697,5,1,2024-07-05,11,38.35,0.1
5698,4,47,2024-10-31,12,118.87,0.0
5699,3,29,2024-12-10,1,128.85,0.0
5700,2,19,2024-11-21,1,61.27,0.0
5701,2,137,2024-04-30,9,165.65,0.0
5702,6,42,2024-07-19,8,169.87,0.05
5703,10,133,2024-11-18,2,107.43,0.15
5704,10,164,2024-04-01,3,78.92,0.15
5705,10,103,2024-11-28,8,143.37,0.15
5706,5,37,2024-02-13,7,19.91,0.1
5707,1,93,2024-11-22,6,187.19,0.25
5708,8,35,2024-11-23,4,8.64,0.1
5709,5,38,2024-03-06,4,27.57,0.0
5710,4,16,2024-12-23,7,78.24,0.05
5711,1,68,2024-10-16,1,17.26,0.0
5712,10,106,2024-04-01,4,97.25,0.05
5713,7,50,2024-01-19,8,168.2,0.05
5714,4,132,2024-11-09,12,133.08,0.0
5715,1,43,2024-03-13,5,88.26,0.25
5716,8,132,2024-03-08,4,133.08,0.0
5717,4,88,2024-12-24,10,106.78,0.0
5718,4,69,2024-08-22,1,68.64,0.05
5719,3,45,2024-02-11,10,29.94,0.05
5720,8,9,2024-09-26,10,100.29,0.15
5721,9,128,2024-10-27,4,177.81,0.05
5722,10,137,2024-01-28,-10,165.65,0.15
5723,6,90,2024-10-18,9,98.0,0.0
5724,5,150,2024-02-29,4,89.35,0.0
5725,4,87,2024-06-10,-7,211.16,0.0
5726,8,71,2024-02-03,4,11.55,0.1
5727,6,144,2024-09-01,9,72.5,0.1
5728,8,63,2024-02-04,12,110.07,0.05
5729,3,45,2024-10-19,2,29.94,0.0
5730,3,129,2024-09-09,11,151.03,0.05
5731,6,20,2024-07-19,8,150.34,0.0
5732,1,6,2024-11-06,9,18.62,0.1
5733,4,52,2024-05-18,6,158.1,0.0
5734,4,122,2024-04-14,12,28.93,0.15
5735,4,113,2024-05-06,3,114.72,0.15
5736,7,28,2024-08-01,6,143.98,0.1
5737,9,100,2024-11-23,12,120.25,0.05
5738,9,63,2024-01-22,5,110.07,0.05
5739,5,40,2024-06-29,1,21.17,0.15
5740,6,48,2024-07-20,6,43.06,0.0
5741,4,44,2024-03-02,1,260.43,0.15
5742,3,118,2024-11-28,9,153.88,0.25
5743,3,68,2024-09-18,9,17.26,0.0
5744,8,127,2024-11-18,1,51.12,0.1
5745,9,168,2024-07-16,1,115.57,0.1
5746,1,25,2024-05-31,12,179.28,0.0
5747,6,159,2024-12-17,4,51.69,0.15
5748,4,167,2024-07-09,7,20.08,0.0
5749,1,122,2024-11-09,1,28.93,0.15
5750,2,165,2024-12-26,7,56.11,0.25
5751,5,97,2024-05-26,9,51.84,0.0
5752,1,154,2024-01-25,6,104.34,0.0
5753,5,77,2024-05-24,12,68.92,0.0
5754,1,15,2024-11-02,8,149.2,0.1
5755,6,118,2024-06-02,5,153.88,0.15
5756,5,61,2024-01-06,4,24.26,0.25
5757,3,115,2024-04-18,7,212.31,0.1
5758,4,167,2024-12-10,9,20.08,0.15
5759,10,26,2024-08-05,9,163.65,0.1
5760,7,81,2024-10-06,9,39.73,0.15
5761,5,119,2024-03-08,11,38.1,0.0
5762,6,169,2024-01-18,6,48.02,0.05
5763,4,151,2024-08-31,7,22.4,0.15
5764,9,126,2024-11-28,11,28.64,0.0
5765,4,8,2024-03-16,-3,98.81,0.15
5766,4,143,2024-11-02,4,233.86,0.1
5767,6,10,2024-07-30,9,136.82,0.0
5768,5,31,2024-12-08,7,110.33,0.0
5769,3,155,2024-12-02,3,,0.1
5770,8,75,2024-09-01,12,29.49,0.15
5771,6,11,2024-11-05,1,117.42,0.0
5772,6,105,2024-04-22,4,136.88,0.0
5773,7,87,2024-10-24,5,211.16,0.1
5774,7,92,2024-05-08,1,96.38,0.15
5775,3,83,2024-11-20,8,48.4,0.0
5776,9,16,19/10/2024,12,78.24,0.1
5777,2,127,2024-09-20,4,51.12,0.05
5778,2,7,2024-02-27,10,12.29,0.0
5779,9,113,2024-09-12,9,114.72,0.0
5780,8,105,2024-03-18,12,136.88,0.0
5781,4,58,2024-04-11,10,216.14,0.15
5782,7,115,2024-06-03,2,212.31,0.05
5783,9,19,2024-11-27,9,61.27,0.05
5784,5,26,2024-08-22,7,163.65,0.0
5785,6,141,2024-10-01,9,45.08,0.25
5786,1,80,2024-11-12,8,210.02,0.05
5787,2,65,2024-03-22,1,65.09,0.25
5788,1,146,2024-06-11,2,127.32,0.0
5789,3,44,2024-04-27,10,260.43,0.0
5790,2,152,2024-06-21,2,77.49,0.05
5791,7,17,2024-07-18,5,92.08,0.0
